ADCODE99,NAME_EN_JX,n_points,n_points_all_classes,n_points_class_ge_min,summary_selection_mode,mean_score_H0,mean_score_H1,delta_mean,climate_increment_raw_score_mean,susceptibility_prob_delta_mean,change_rate,change_rate_pct,median_score_H0,median_score_H1,delta_median,H0_susceptibility_prob_mean,H1_susceptibility_prob_mean,H0_susceptibility_class_mean,H1_susceptibility_class_mean,susceptibility_class_delta_mean,H0_high_risk_share,H1_high_risk_share,high_risk_share_delta
610000,Shaanxi,1468,1977,1468,H0_class_ge_2,0.5735729686924594,0.4076667070606686,0.16590626163179084,0.16590626163179084,0.08982833854421896,0.1757632916858685,17.57632916858685,0.5103240092835106,0.36660290547588964,0.143721103807621,0.5110756499984304,0.4212473114542114,2.61716621253406,1.8630790190735695,0.7540871934604902,0.4482288828337875,0.25204359673024523,0.19618528610354224
650000,Xinjiang,2641,15235,2641,H0_class_ge_2,0.5112278560394324,10.19670448575981,-9.685476629720377,-9.685476629720377,0.08275377018366714,0.17292543917826117,17.292543917826116,0.4802696821890007,0.34177933423773393,0.13849034795126675,0.4785517421665181,0.39579797198285094,2.446043165467626,1.6944339265429762,0.7516092389246496,0.3759939416887543,0.16054524801211661,0.21544869367663766
430000,Hunan,1785,2154,1785,H0_class_ge_2,0.9133135619346807,0.6772462306270336,0.23606733130764712,0.23606733130764712,0.11609268262481909,0.1692226545778694,16.92226545778694,0.941009590520169,0.7047319876591391,0.23627760286102983,0.6860351110459502,0.5699424284211311,3.5131652661064425,2.9630252100840337,0.5501400560224088,0.8638655462184874,0.7137254901960784,0.15014005602240899
360000,Jiangxi,1349,1697,1349,H0_class_ge_2,0.9295499429626133,0.7203085027044307,0.2092414402581826,0.2092414402581826,0.10315622559721971,0.1488271599727639,14.88271599727639,0.9699558349647897,0.7527945627748398,0.21716127218994985,0.6931276899733745,0.5899714643761548,3.536693847294292,3.000741289844329,0.5359525574499631,0.8695329873980726,0.7101556708673091,0.15937731653076348
330000,Zhejiang,720,963,720,H0_class_ge_2,0.655267968917018,0.499568819000159,0.15569914991685901,0.15569914991685901,0.08255614934910444,0.14809223867010082,14.809223867010083,0.6080541666474883,0.5096433133346714,0.09841085331281696,0.5574643890218411,0.4749082396727367,2.911111111111111,2.2958333333333334,0.6152777777777776,0.625,0.4527777777777778,0.17222222222222222
640000,Ningxia,124,484,124,H0_class_ge_2,0.5748668421051143,0.4489710955915869,0.12589574651352742,0.12589574651352742,0.07451781826105264,0.1461132297140271,14.61132297140271,0.4897007789548613,0.2648545931083168,0.22484618584654448,0.5100004866561293,0.43548266839507666,2.588709677419355,1.8225806451612903,0.7661290322580647,0.4032258064516129,0.2903225806451613,0.11290322580645157
China,China,28021,90895,28021,provincewise_H0_class_ge_min_or_all_classes_fallback,0.7272870380992715,1.495711712393628,-0.7684246742943566,-0.7684246742943566,0.08219071366293818,0.13897207886733867,13.897207886733867,0.6653800226861499,0.5562531385873681,0.1091268840987818,0.5914188974707401,0.5092281838078019,3.048713464901324,2.478605331715499,0.5701081331858249,0.6631098104992684,0.5203597302023483,0.14275008029692016
370000,Shandong,1207,1397,1207,H0_class_ge_2,1.0530065878629307,0.8736509707668716,0.17935561709605907,0.17935561709605907,0.08388625938378091,0.11243615015017373,11.243615015017374,1.2834,0.8466322921312859,0.4367677078687142,0.7460790792973562,0.6621928199135753,3.659486329743165,3.3827671913835955,0.2767191383595695,0.8939519469759735,0.848384424192212,0.045567522783761416
210000,Liaoning,1082,1281,1082,H0_class_ge_2,0.881378741491647,0.741867794349371,0.13951094714227597,0.13951094714227597,0.07123773681901535,0.10600255664792761,10.600255664792762,0.8941003477542184,0.7050409768653276,0.1890593708888908,0.6720379118366111,0.6008001750175958,3.4916820702402958,3.1173752310536043,0.3743068391866915,0.8613678373382625,0.788354898336414,0.07301293900184846
110000,Beijing,82,93,82,H0_class_ge_2,0.6196291525135381,0.5382259218411278,0.08140323067241029,0.08140323067241029,0.04631678093891228,0.08569548315393193,8.569548315393192,0.5992047596828902,0.5324966604095852,0.06670809927330501,0.5404810059325414,0.49416422499362916,2.768292682926829,2.5,0.26829268292682906,0.6219512195121951,0.5,0.12195121951219512
440000,Guangdong,1399,1747,1399,H0_class_ge_2,0.8294638931414648,0.7233459041364081,0.10611798900505676,0.10611798900505676,0.0523859921204225,0.08113437797227004,8.113437797227004,0.8273570173080225,0.7247355218828355,0.10262149542518695,0.6456694859770403,0.5932834938566178,3.3559685489635456,3.0950679056468906,0.26090064331665497,0.7969978556111508,0.7433881343817013,0.053609721229449514
120000,Tianjin,59,94,59,H0_class_ge_2,0.5562654855344736,0.48575595859712867,0.07050952693734497,0.07050952693734497,0.0396429891701614,0.07857661036491108,7.857661036491108,0.5383071875036298,0.46012699857566813,0.07818018892796169,0.5045138621538738,0.46487087298371244,2.6610169491525424,2.2203389830508473,0.4406779661016951,0.5423728813559322,0.3220338983050847,0.22033898305084748
130000,Hebei,850,1687,850,H0_class_ge_2,0.6538250594345318,0.5986541287534818,0.05517093068105006,0.05517093068105006,0.02957954106219529,0.05308274655842047,5.308274655842047,0.6341030088521912,0.5926772737734625,0.04142573507872871,0.5572345626396966,0.5276550215775013,2.9435294117647057,2.6811764705882353,0.26235294117647046,0.6364705882352941,0.5835294117647059,0.05294117647058827
140000,Shanxi,1235,1459,1235,H0_class_ge_2,0.8690828078418985,0.800979074415034,0.06810373342686449,0.06810373342686449,0.02786785962901117,0.04184429546980254,4.184429546980254,0.8604217218699888,0.8401778435694003,0.02024387830058849,0.6659894572516428,0.6381215976226317,3.4720647773279354,3.42914979757085,0.04291497975708536,0.8655870445344129,0.8639676113360324,0.0016194331983805377
420000,Hubei,1064,1810,1064,H0_class_ge_2,0.7188002618353506,0.6633209989432792,0.05547926289207139,0.05547926289207139,0.02466622931039686,0.04182688474627746,4.182688474627746,0.6662960570519267,0.7035032314705054,-0.03720717441857868,0.5897218848600032,0.5650556555496064,3.082706766917293,2.9539473684210527,0.12875939849624052,0.693609022556391,0.7283834586466166,-0.03477443609022557
500000,Chongqing,668,820,668,H0_class_ge_2,0.7259114795043123,0.6999110082311957,0.026000471273116665,0.026000471273116665,0.007806619478163079,0.013207451350164207,1.3207451350164208,0.660124140073142,0.6833005612293681,-0.02317642115622609,0.5910769058457308,0.5832702863675677,3.037425149700599,3.065868263473054,-0.02844311377245523,0.687125748502994,0.7425149700598802,-0.05538922155688619
450000,Guangxi,1562,2496,1562,H0_class_ge_2,0.8269081961080811,0.8125052886604116,0.014402907447669477,0.014402907447669477,0.0032614365073282414,0.005050052804493734,0.5050052804493734,0.8187751326601531,0.859840378516256,-0.04106524585610294,0.6458222584179888,0.6425608219106606,3.3745198463508324,3.4443021766965427,-0.06978233034571035,0.8188220230473752,0.8655569782330346,-0.0467349551856594
460000,Hainan,30,377,30,H0_class_ge_2,0.5406125658572354,0.5425057979757426,-0.0018932321185072265,-0.0018932321185072265,-0.00032455855424051716,-0.0006617666960591291,-0.06617666960591291,0.4370633519413507,0.44061489099814044,-0.003551539056789732,0.4904425625727133,0.4907671211269538,2.433333333333333,2.3666666666666667,0.06666666666666643,0.26666666666666666,0.26666666666666666,0.0
630000,Qinghai,158,6855,158,H0_class_ge_2,0.4670168058504023,0.5245343364426598,-0.057517530592257504,-0.057517530592257504,-0.009973056770215871,-0.022089795830563554,-2.2089795830563554,0.39127154826697375,0.4017148218509724,-0.010443273583998658,0.45147799675074857,0.46145105352096444,2.2721518987341773,2.2974683544303796,-0.025316455696202222,0.21518987341772153,0.24050632911392406,-0.025316455696202528
540000,Tibet,129,11904,129,H0_class_ge_2,0.761145355052591,0.9001693179050126,-0.1390239628524217,-0.1390239628524217,-0.01991687238564499,-0.03299417428389493,-3.299417428389493,0.7573019313947096,0.7564955622375952,0.000806369157114406,0.6036481535883378,0.6235650259739828,3.0775193798449614,3.0775193798449614,0.0,0.5968992248062015,0.5968992248062015,0.0
520000,Guizhou,1245,1807,1245,H0_class_ge_2,0.7148455814865281,0.8009693450434979,-0.08612376355696982,-0.08612376355696982,-0.04507787778955186,-0.07605606346371839,-7.605606346371839,0.7118224064538694,0.8307077254654089,-0.11888531901153954,0.5926927550103314,0.6377706327998832,3.17429718875502,3.4160642570281126,-0.24176706827309236,0.793574297188755,0.8763052208835341,-0.08273092369477908
220000,Jilin,322,1759,322,H0_class_ge_2,0.5983417771967177,0.7955788011850731,-0.1972370239883554,-0.1972370239883554,-0.09315122440603041,-0.17817232902654642,-17.81723290265464,0.5044763781211157,0.7154181505880332,-0.21094177246691748,0.522815326683817,0.6159665510898474,2.642857142857143,3.130434782608696,-0.487577639751553,0.4409937888198758,0.7732919254658385,-0.3322981366459627
